,Protein,Group1Mean,Group2Mean,Log2FoldChange1-2,PValues1-2,Group1RepCounts,Group2RepCounts,CorrectedPValue,TM_M2012_010,TM_M2012_011,TM_M2012_012,TM_M2012_018,TM_M2012_019,TM_M2012_020,TM_M2012_028,TM_M2012_030,TM_M2012_031,TM_M2012_039,TM_M2012_040,TM_M2012_041,TM_M2012_047,TM_M2012_048,TM_M2012_050,TM_M2012_058,TM_M2012_059,TM_M2012_060,TM_M2012_066,TM_M2012_067,TM_M2012_068,TM_M2012_075,TM_M2012_076,TM_M2012_078,TM_M2012_081,TM_M2012_082,TM_M2012_086,TM_M2012_092,TM_M2012_093,TM_M2012_094,TM_M2012_102,TM_M2012_103,TM_M2012_104,TM_M2012_110,TM_M2012_112,TM_M2012_113,TM_M2012_121,TM_M2012_122,TM_M2012_123,TM_M2012_127,TM_M2012_128,TM_M2012_129,TM_M2012_130,TM_M2012_134,TM_M2012_135,TM_M2012_138,TM_M2012_140,TM_M2012_141,TM_M2012_144,TM_M2012_148,TM_M2012_149,TM_M2012_154,TM_M2012_155,TM_M2012_156,TM_M2012_162,TM_M2012_163,TM_M2012_164,TM_M2012_168,TM_M2012_169,TM_M2012_170,TM_M2012_175,TM_M2012_176,TM_M2012_177,TM_M2012_178,TM_M2012_182,TM_M2012_183,TM_M2012_186,TM_M2012_188,TM_M2012_189,TM_M2012_196,TM_M2012_197,TM_M2012_198
204,P05160,19.95592690542915,19.535331610507768,0.42059529492138026,0.0017743752616192487,30,42,0.01557797104686311,20.11273608382779,20.90037586051679,19.840217645761587,19.91312884202032,19.82056086005669,19.8365735272596,20.288508852331283,19.831491428745643,19.51904920797221,19.749569340449508,19.781432780346986,19.221997168036395,19.684849193279355,19.305288435982426,18.956726114635536,19.53454632841295,19.088838947974928,19.899117284639264,19.27001173865217,19.874962614244414,19.922557481994897,18.945916714945188,18.733741178240326,19.106774273395338,19.784387567022215,19.82274434196871,19.612163810673504,19.23935396583085,19.267927596783426,19.346006390203623,19.534313724345296,19.635405770851328,19.251018172661354,19.32397845195539,19.669918487290698,19.937589799127643,19.586974876613585,19.450137841550788,19.50891005355737,19.76454359029336,19.446159101358408,19.537868163733492,18.79114234308347,18.30562175733365,18.64380711676455,20.75615244958412,20.325733568647376,20.449687112593267,19.669527189387818,19.497937529280684,19.665872685374293,19.914187345049136,20.031880102083278,19.85882164057584,19.401382369240675,19.772033049651608,19.461590339223044,19.590001864212446,19.44360215778232,19.51411838767302,19.400987154347696,18.960396500917227,19.693580577371144,20.07018985136796,20.005671192225197,19.54609578248872,20.90021559236773,21.001067696912358,20.42185990295036,20.71392506468134,21.294836628760862,21.201436242726764
205,P23141,21.302924835383,20.308820567067762,0.9941042683152368,0.21231538199049926,12,13,0.39242192894219213,22.347402945280244,19.35877761359938,19.208913934887917,19.704111834891968,20.39055899191375,20.10756212069094,,,,,20.6683262489963,18.875684790227,,19.723513827946935,20.04994326701842,,,,,,,,,,,,,,19.425178239058507,,,,,,,,19.305885186520626,,,,19.900692648691276,,,,,25.642387701835265,24.91799002724776,24.512689166334134,,,,,,,20.2643294044195,20.124354070066254,,,19.801972528978347,19.986923208155293,,,,21.992975300588853,18.181166581903916,,,,,19.957748893360485,21.8710485397947,23.329628324069123
206,P18065,18.604235889702046,19.448341381020764,-0.844105491318718,0.005635326034997956,27,38,0.03504468378014354,17.39305343189334,,,19.06052888533943,18.977488638295597,17.90301901107927,18.26092355394858,,18.129135388643768,16.12749274668765,15.778802202949874,15.428214442461917,20.031111709217047,20.2678432413015,20.368390038308643,19.793309854955893,19.470165853955606,19.999693031561357,18.48993963053768,,,18.50125132943897,18.50086531669241,18.656470777406913,19.14470730494773,19.212405355032345,18.679079811167693,18.431247444666013,18.41156558802951,18.216507706118755,21.999652768735682,21.116246085604303,21.346230090481008,18.173507486855375,18.238535515677512,18.689117659983005,19.192890665860293,19.44129937320597,19.7547367602587,18.612461505632385,18.692659097642316,18.80091074854399,20.69458684441319,20.39138868946041,20.889502626635675,19.883787370680228,19.421858511733287,20.03420413983038,18.759923300175814,18.50095969536124,19.251236671845835,18.45697652983247,19.177880479239818,19.80881757832449,18.475742464896808,17.659430586429668,18.76213001284685,20.98041105656871,21.129332460039898,21.305967987516304,19.974142446367544,19.19265980676404,19.601806022145027,18.415945604217857,17.886055124295154,18.372809874103616,19.646868718256478,19.14960408574795,19.20535255220325,,,19.030500207694374
207,Q99969,17.950813538027585,18.076476441657885,-0.12566290363029964,0.4772649121610433,27,34,0.6036592215257264,18.545086725547137,17.924554551824418,18.13947666876288,17.816670915257816,17.72230849602153,17.33633885994194,17.3354198645597,16.99401146272987,16.262693114072754,18.633228087738495,17.77900562472821,17.60969849567755,17.833313416226986,17.49301458299242,16.840951404169402,18.209815714997347,17.725973310997528,17.990222389755694,,,,19.75167345298446,18.895683268839814,18.984722753121932,16.813121047117477,18.756200983403666,,18.37626411599628,18.563766822914474,18.05262968266803,18.743644035927662,,17.409944721375677,18.143478105917634,18.580533578861584,18.937671796085077,17.943241445927285,17.296852296416795,16.69294746243479,17.796994263010593,17.975317227733346,18.008599227485952,18.365626041449378,,18.234255923561115,,,,17.417372356946753,18.03372039347318,18.416458394856466,17.710416943223745,18.589402371210745,18.10950392761426,17.22837206823885,17.525346884771356,18.2106122745036,18.918728200630827,18.80219547264491,18.62242726860674,17.19962082176073,18.053586458463933,18.895840464287787,16.968425743175455,18.398587631552832,18.057270400288512,19.032448741912305,17.818867852689422,17.944227208387318,18.803780724638514,,
208,P11940,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.842454950676263,18.940094442544286,18.81469219841507,,,,,,,,,,,,,,,,,,,,,,,,
209,Q8NBJ4,16.883140772214013,17.95024500634512,-1.0671042341311079,0.07980508641889218,2,25,0.2157420001530517,,,,,,,,,,,,,,,,,,17.004362920665017,17.890479862860044,17.50418622591973,18.10133410928782,17.354247485640347,,,18.862186061438496,19.357208905582844,18.655445920631763,18.282208228214532,17.82656674589989,17.725015278040587,,,,,,,,,,,16.761918623763005,,,,17.09043625811935,,,,17.211852515459015,17.006502612063002,17.161393352523852,,,,18.45488805966518,18.586362606933893,18.406258529748314,17.75329784750095,17.635084065584742,17.71601422754698,16.47421848444383,,16.70653310993433,,,,,,,18.363501300627878,18.973889661070576,19.657013703890158
210,P69905,21.820755912371464,21.648932925691298,0.1718229866801657,0.590028853810517,30,42,0.6787037104525601,22.190142765845614,20.626850991958293,21.008100712391638,22.639810146869696,20.83436673654656,20.09287931729709,21.531292662905287,22.101491872260176,22.44462698696872,20.74651171470183,20.357637352386277,20.776125574313287,22.807835915186654,21.178659049899196,21.118705360978783,21.453614364024553,22.322651877261134,21.674451192675367,20.930759637578667,20.862994068286802,20.701437037920147,20.57232520485346,19.949631314560797,20.397099806385224,21.66335509568473,20.364939780646328,20.06168152582879,21.22248824861261,21.52365889017757,20.595394882567266,22.38643394410738,22.27253599419411,22.745897467009065,21.840600224127705,22.307878279089714,23.071527062496692,21.77854687821568,21.45105109248531,20.90720899775625,21.684741377333893,21.173578433687766,20.392533113513366,21.602769283930943,20.50445427796854,21.657014797078556,24.911194878033648,24.812356481222643,24.785789927306503,22.895113910036397,20.27945069802067,21.853966002872763,21.584092117753535,21.364712067601623,22.011258622074067,23.075870745707252,21.536003416526977,22.46989765513326,21.997810645282286,20.42356685937162,19.960243152854044,21.45623893040233,20.445549835176756,22.429564726182427,22.36451128133565,20.706759794425828,21.939232382173685,22.04027231814926,21.07738399465554,20.764204205692405,25.75014741278277,24.148630629175486,26.265746249661504
211,P01034,20.1549142509232,21.026953175225493,-0.872038924302295,3.270380219449379e-06,30,42,0.00013945835650080567,19.592872204098395,19.62328862936434,19.579697866881876,19.074228123203916,19.33382448867467,18.821840267182505,20.696892118760292,20.195262915317407,19.923056147235368,19.33980298404948,18.92795571464439,19.004734231865775,21.34048097708017,21.670836280300005,21.47656463110355,21.774780318716523,21.28569570501645,21.626832951548703,19.999746672691426,19.84962293337394,19.953590658072095,20.698527822893805,20.50979525331694,20.327093413014463,21.24383204326929,21.29576909085214,20.927794580833893,21.24154013318483,21.30160976242483,20.953393050186094,21.207897210639715,20.452306726003915,21.215042322376945,20.669404396708085,20.73989828476143,20.81825323101963,21.76503770692052,21.49302589643979,21.64102023767159,19.366850566488125,19.207203189344984,19.281195203156706,22.01394751207325,21.540993931980417,21.634228371213236,21.625445907468542,21.39245623703271,21.6842066141041,20.318230873991176,21.02212080672686,21.321101543122833,20.108230073786633,20.228825584564294,20.24264566217318,20.4435482928081,20.676975667294368,20.57684415515446,21.882903023079535,21.374783487642745,21.361315301968755,21.194654745995784,21.10945781171705,21.24106989266002,20.666371718039382,20.223631102848316,20.4953423511177,20.510524732783374,20.069819971130308,19.901703206613774,20.926942418124735,20.8706893313555,21.672353617906513
212,P07357,20.82578789436831,21.05803590365083,-0.2322480092825181,0.015285461998656486,30,42,0.07133048447468221,20.57667213440317,21.16410109445789,21.321840240825722,21.221012226875818,21.030730190345803,20.950442613504674,20.215815615663043,20.30667806562139,20.282375543094265,20.612728074235214,20.74614125960401,20.645582150275406,21.01787599421917,21.031817999726478,20.63776108289643,20.571594778758282,20.97371593752535,21.186117239784,20.511118082835804,20.478708367325584,20.533960392867805,21.331132579485427,21.415198414292167,21.388229201187837,21.03984963880126,20.99666912498151,20.627152696648608,21.40240602356634,21.386034310398436,21.35395608465818,20.53288373887844,20.65113537196085,20.552732417256028,20.941825746275814,20.916613523445857,21.078605475240774,21.039392385176626,21.026610714147903,20.940243313157872,21.261693233229984,21.38492133590774,21.357937479779846,21.091640020387114,20.78532000522955,20.887309616335507,19.97465526714219,19.5538035073725,20.15667052060339,20.66098528823912,21.00864812895763,21.19136908617235,20.83230752708475,21.16918564911253,21.121060654141534,21.365528667346585,20.88355374250691,21.386456121389045,21.41282162834297,21.42976247762724,21.241819956045973,21.100317936744915,21.222637986218892,21.568774655415062,21.095935933617326,21.192639142461484,21.508006842534574,21.05092082359763,20.961466906511003,21.206422016629965,20.464629072760964,21.454939309426283,21.58954440110637
213,P13796,18.638108134505227,19.207022330183566,-0.5689141956783388,0.0333982490379372,26,41,0.1254009728028208,18.76905402682581,,17.91778209890458,18.724359202004806,18.258597902084155,18.37440711824511,18.81007629588001,18.72993680654612,19.379725622057986,18.063030507516824,17.713274327009504,17.991630670598383,18.896260527030083,18.759182826927848,18.276420736079615,,,16.983348675043217,19.31324032508909,18.4699701019552,18.685916610134278,18.431775391474606,18.18212218371016,18.08357891851181,18.005679373570555,,18.208381573972073,18.74786940863131,18.381159351551172,17.861593307771063,19.50655009349223,19.016222916381178,19.05395367663252,18.847659222016812,,18.879898404719366,18.670647986215368,18.301093764470437,17.937142321748947,17.919813735962517,18.10353715038842,18.388237054230324,20.358098039617108,20.40276339598772,20.84114900122279,20.568121983624533,20.796076503174017,20.273420133376124,19.03050061214,18.68328815759915,19.294365316084225,18.05363660653643,18.619142396642093,18.28254734722145,19.876571138374228,18.796796841130444,19.68951486212553,19.702220472284722,20.02504078549152,19.516953621347554,19.5182812165345,18.9519212075433,19.223063933125804,18.81467374302798,18.567503340217446,18.284441067112613,19.121121881817057,18.486987159460863,18.535388665249393,22.14543783750012,22.208435801951858,22.76813375175801
214,P04731,19.392062675470388,18.49716362063967,0.8948990548307165,0.4394433730986913,3,13,0.578463457637,,,,,,,,,,,,,18.248005329249565,18.7591871719476,17.914702682773516,,,,,,,,,,,,,,,,22.28828544167074,21.739013317069183,,,,,,18.91435080417271,17.867230657328978,,,,,,,19.192855071192948,20.037135835630355,18.94619711958787,,,,,,,,,,16.68309487762524,16.764948046833375,,15.39029951251914,,,,,,,,,18.022534887074674,19.04387210409785,18.827602235953115
215,P08697,21.933388690112174,22.364358960443866,-0.43097027033169155,0.00011763423092538287,30,42,0.0017128691673769165,22.162217372233513,22.124469405813414,22.681048628712094,22.183995050415042,21.467186523205246,21.560341521507674,22.07370195382021,21.827195625093452,21.952194220322635,22.2022214329682,21.93059435881471,22.134018257294127,21.453502060306132,21.714932105120525,21.82963021348291,21.956321706471687,22.312456176997365,22.11537953541625,21.104534290184837,21.128780879733863,21.321119606720984,22.62989352281158,22.562123047557414,22.56122206229905,22.20262866878497,21.848391322576358,21.74726280504835,22.886540956901857,22.656276411494538,22.41644032198911,22.84698357991455,22.53100487682598,22.43810194108842,21.90943254711702,21.67193390697739,22.025357382115978,22.790752376257775,22.141487183033277,21.99164977463512,20.884988896615948,21.851007978767093,21.90575763986637,22.626982673508884,22.326514205323193,22.533565233504177,21.69634144730276,21.172817232153424,21.72612632067878,22.423165823484343,22.245354706611565,22.728207950697968,22.271759760410095,22.02371368857354,22.119572024023363,22.8139583722088,22.282334189932076,22.840080374099227,22.738767853762884,22.51844766964554,22.55827682639314,22.294987975743247,22.254682379858643,22.70199959168938,22.46276775964288,22.559044222336347,22.712876266919338,22.21969602195024,21.829379681386918,22.010434406340785,22.505400360455415,23.033504454680454,23.338899441377254
216,P62826,18.65581940422542,19.065652954750764,-0.4098335505253452,0.6878556305935389,2,3,0.7182578201681887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8401636119727,,,,,,,,,,,,,18.471475196478142,,,,,,,,,,,,,,,,,,,,,,17.751081481430873,19.26304534432057,20.182832038500845
217,P07437,17.998307880345944,18.64314137772382,-0.6448334973778742,0.11163260298842988,6,9,0.2687284838068252,,,,,,,17.559282229479123,18.720559216419225,17.312734423740416,,,,18.879296883299208,17.449749504173802,18.859627652248054,,,,,,,,,18.069892214879246,,,18.16805909925908,,,,18.731942010890393,,,,,,,,,,,,,,,19.36129344721358,,,,,,,17.290211419842002,17.745766545381333,,,,,,,,,,,,,,,,19.103760508138514,19.21961150765145,19.30633301897462
218,P01714,21.573822931729257,21.741624401312077,-0.1678014695828196,0.6150953284889953,30,42,0.6876627548837645,23.006693860358606,20.67875318062977,20.541463544819734,23.599645292416927,22.538635233880186,22.421213720949474,21.682593230823013,21.06056074974095,21.09470872021452,19.065643572203737,18.00663206656313,18.15969682075751,21.69896585289856,20.938860426089978,21.414643988246887,20.937190284913466,20.500137681524585,20.976071093615563,24.68885695741927,23.529672409953267,23.476931060433937,21.265445436329337,20.62929021245363,20.41221322269428,23.677910488073213,22.880511769437973,22.76496865968426,21.97372654543721,21.461027263940146,21.19334586549961,22.2472685835347,21.336266644105354,21.183526978743497,23.023175144946105,22.185833473972565,22.056109430949753,21.551592166936278,20.638444400650542,20.339553197033958,21.088314246016893,20.4677726463707,20.510264272412982,21.928501827440776,20.40391263037002,20.57748114222205,24.75967894870099,22.52903019857499,22.635176914646472,23.24286398861491,20.160195489602028,20.123391498460673,24.184192605048473,22.622811411923387,22.360757325937087,21.874435538111342,20.939558757434423,20.76841377336644,22.652986466723387,21.976005981779327,22.243801696807097,22.130107842144156,20.758477499507194,20.482398508650924,22.403555723045685,20.11604573159989,20.32797232594935,23.151937364502178,20.7497201649071,20.62027474955687,24.663936536961096,23.145567223818478,22.925592542901992
219,P25788,24.489441286808233,19.134010345582073,5.35543094122616,4.9928531989233e-06,3,14,0.00015688070314511633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.585764391816802,24.58791423885954,24.294645229748358,18.802236173035826,18.423942126339053,18.597368362770364,,,,19.05029166950729,,18.456380215216736,17.4953628361571,18.581265900169807,18.38901819815592,,,,18.679641806035768,18.902727245497736,19.146123583556847,,,,19.35840291319154,21.448522642238398,22.54486116627659
220,P02792,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.629937942517316,,,,,,,,,,,,,,,,,,,,,,,,18.118089415253333,,
221,P35900,19.653719910661987,19.386898125884443,0.2668217847775445,0.5860372075333763,3,13,0.6767199475772255,18.875712407981556,19.488712706070302,,,,,,,,,,,,,,,,,20.25366995981961,,,,,,,,,,,,18.940919752343646,,,20.59673461793411,,,19.553277509639088,,,,,,,,,,,,19.019804442583094,,19.67911399607576,,,,,18.959407666734876,,20.875828447467487,,18.83827483677799,,19.263992145235772,,19.55918866851216,,,,,,19.81737459468995,19.354025842553344,17.914797774065033
222,P31327,20.82010665947521,20.577407503488864,0.2426991559863474,0.8814520229585827,4,9,0.8116044864036797,,,,17.70754917519073,,,,,,,,,,19.118685989774875,18.298024632858386,,,,,,,,,,,,,,,,,,18.311112155436007,,,,,,,,,,,,,22.844354413139236,21.833429708554178,20.895093341016704,,,,,,,19.050425179438577,,,,,,,,,19.464012180533235,18.71574735637868,,,,,22.16814234058566,24.572310411094087,25.49820728530029
