child,parent
Q13813,R-HSA-6807878
Q13813,R-HSA-9013420
Q13813,R-HSA-9013424
Q13813,R-HSA-9662360
Q13813,R-HSA-9662361
Q13822,R-HSA-199220
Q13867,R-HSA-983168
Q13885,R-HSA-1445148
Q13885,R-HSA-190840
Q13885,R-HSA-190861
Q13885,R-HSA-2132295
Q13885,R-HSA-2467813
Q13885,R-HSA-2500257
Q13885,R-HSA-3371497
Q13885,R-HSA-380320
Q13885,R-HSA-389957
Q13885,R-HSA-389960
Q13885,R-HSA-389977
Q13885,R-HSA-437239
Q13885,R-HSA-437239
Q13885,R-HSA-5610787
Q13885,R-HSA-5617833
Q13885,R-HSA-5620924
Q13885,R-HSA-5626467
Q13885,R-HSA-5663220
Q13885,R-HSA-6807878
Q13885,R-HSA-6811434
Q13885,R-HSA-6811436
Q13885,R-HSA-68877
Q13885,R-HSA-8852276
Q13885,R-HSA-8955332
Q13885,R-HSA-8955332
Q13885,R-HSA-9609690
Q13885,R-HSA-9609736
Q13885,R-HSA-9619483
Q13885,R-HSA-9646399
Q13885,R-HSA-9646399
Q13885,R-HSA-9648025
Q13885,R-HSA-9668328
Q13885,R-HSA-983189
Q14117,R-HSA-73621
Q14118,R-HSA-3000171
Q14118,R-HSA-3000178
Q14118,R-HSA-3000178
Q14118,R-HSA-5083628
Q14118,R-HSA-5083629
Q14118,R-HSA-5083633
Q14118,R-HSA-5173105
Q14118,R-HSA-9010553
Q14118,R-HSA-9619665
Q14515,R-HSA-381426
Q14515,R-HSA-8957275
Q14525,R-HSA-6805567
Q14525,R-HSA-6809371
Q14532,R-HSA-6805567
Q14532,R-HSA-6809371
Q14533,R-HSA-6805567
Q14533,R-HSA-6809371
Q14624,R-HSA-114608
Q14651,R-HSA-9662360
Q14651,R-HSA-9662361
Q14697,R-HSA-532668
Q14697,R-HSA-901042
Q14697,R-HSA-9683686
Q14697,R-HSA-9694548
Q14914,R-HSA-2142691
Q14914,R-HSA-2142700
Q15056,R-HSA-156827
Q15056,R-HSA-72649
Q15056,R-HSA-72662
Q15056,R-HSA-72702
Q15056,R-HSA-72706
Q15084,R-HSA-381038
Q15084,R-HSA-381426
Q15084,R-HSA-8957275
Q15113,R-HSA-1650814
Q15113,R-HSA-2243919
Q15166,R-HSA-2142688
Q15166,R-HSA-9754706
Q15166,R-HSA-9754706
Q15274,R-HSA-196807
Q15323,R-HSA-6805567
Q15323,R-HSA-6809371
Q15424,R-HSA-3899300
Q15485,R-HSA-166662
Q15485,R-HSA-166663
Q15485,R-HSA-2855086
Q15582,R-HSA-977225
Q15631,R-HSA-426486
Q15848,R-HSA-163680
Q15848,R-HSA-163680
Q15848,R-HSA-381340
Q16134,R-HSA-611105
Q16270,R-HSA-2559582
Q16270,R-HSA-381426
Q16270,R-HSA-8957275
Q16610,R-HSA-114608
Q16698,R-HSA-77288
Q16706,R-HSA-6811438
Q16706,R-HSA-9694548
Q16706,R-HSA-975578
Q16762,R-HSA-1614517
Q16762,R-HSA-1614558
Q16822,R-HSA-70263
Q16836,R-HSA-77310
Q16836,R-HSA-77346
Q16836,R-HSA-77348
Q16836,R-HSA-77350
Q16836,R-HSA-77352
Q16851,R-HSA-173599
Q16851,R-HSA-3322077
Q16853,R-HSA-211945
Q16881,R-HSA-1989781
Q16881,R-HSA-2408550
Q16881,R-HSA-3299685
Q16881,R-HSA-499943
Q16881,R-HSA-5263617
Q16881,R-HSA-5336415
Q16881,R-HSA-5628897
Q16881,R-HSA-9759194
Q29960,R-HSA-1236974
Q29960,R-HSA-1236974
Q29960,R-HSA-1236977
Q29960,R-HSA-198933
Q29960,R-HSA-877300
Q29960,R-HSA-909733
Q29960,R-HSA-9705671
Q29960,R-HSA-983170
Q29960,R-HSA-983170
Q3LXA3,R-HSA-168928
Q3LXA3,R-HSA-70350
Q3LXA3,R-HSA-9705671
Q3SY69,R-HSA-196757
Q4G0N4,R-HSA-196807
Q5D862,R-HSA-6798695
Q5XKE5,R-HSA-6805567
Q5XKE5,R-HSA-6809371
Q68CK6,R-HSA-177128
Q68CK6,R-HSA-177135
Q68CK6,R-HSA-177162
Q68CK6,R-HSA-9749641
Q6A162,R-HSA-6805567
Q6A162,R-HSA-6809371
Q6GPI1,R-HSA-1592389
Q6GPI1,R-HSA-9758881
Q6IB77,R-HSA-177128
Q6IB77,R-HSA-177135
Q6IB77,R-HSA-9749641
Q6NVY1,R-HSA-70895
Q6R327,R-HSA-1257604
Q6R327,R-HSA-389357
Q6R327,R-HSA-5218920
Q6R327,R-HSA-5674400
Q6R327,R-HSA-6804757
Q6S8J3,R-HSA-9035034
Q6UX06,R-HSA-6798695
Q6XQN6,R-HSA-197264
Q6XQN6,R-HSA-6798695
Q6ZMR3,R-HSA-70268
Q71U36,R-HSA-1445148
Q71U36,R-HSA-190840
Q71U36,R-HSA-190861
Q71U36,R-HSA-2132295
Q71U36,R-HSA-2467813
Q71U36,R-HSA-2500257
Q71U36,R-HSA-2565942
Q71U36,R-HSA-3371497
Q71U36,R-HSA-380259
Q71U36,R-HSA-380270
Q71U36,R-HSA-380284
Q71U36,R-HSA-380320
Q71U36,R-HSA-389957
Q71U36,R-HSA-389960
Q71U36,R-HSA-389977
Q71U36,R-HSA-437239
Q71U36,R-HSA-437239
Q71U36,R-HSA-5610787
Q71U36,R-HSA-5617833
Q71U36,R-HSA-5620912
Q71U36,R-HSA-5620924
Q71U36,R-HSA-5626467
Q71U36,R-HSA-5663220
Q71U36,R-HSA-6807878
Q71U36,R-HSA-6811434
Q71U36,R-HSA-6811436
Q71U36,R-HSA-68877
Q71U36,R-HSA-8852276
Q71U36,R-HSA-8854518
Q71U36,R-HSA-8955332
Q71U36,R-HSA-8955332
Q71U36,R-HSA-9609690
Q71U36,R-HSA-9609736
Q71U36,R-HSA-9619483
Q71U36,R-HSA-9646399
Q71U36,R-HSA-9646399
Q71U36,R-HSA-9648025
Q71U36,R-HSA-9668328
Q71U36,R-HSA-983189
Q76LX8,R-HSA-5083635
Q76LX8,R-HSA-5173214
Q7Z406,R-HSA-3928663
Q7Z406,R-HSA-416572
Q7Z406,R-HSA-5625740
Q7Z406,R-HSA-5625900
Q7Z406,R-HSA-5627117
Q7Z406,R-HSA-5627123
Q7Z406,R-HSA-5627123
Q7Z4W1,R-HSA-5661270
Q7Z4W1,R-HSA-5662853
Q86TX2,R-HSA-77289
Q86UX7,R-HSA-114608
Q86VB7,R-HSA-2168880
Q86VB7,R-HSA-9662834
Q86VP6,R-HSA-6798695
Q86VP6,R-HSA-8951664
Q86VP6,R-HSA-917937
Q8IUZ5,R-HSA-1442490
Q8IUZ5,R-HSA-71064
Q8IW45,R-HSA-197264
Q8IWL1,R-HSA-166016
Q8IWL1,R-HSA-168179
Q8IWL1,R-HSA-391160
Q8IWL1,R-HSA-5683826
Q8IWL1,R-HSA-5686938
Q8IWL1,R-HSA-5687868
Q8IWL1,R-HSA-5688849
Q8IWL1,R-HSA-5688890
Q8N1N4,R-HSA-6805567
Q8N1N4,R-HSA-6809371
Q8N4T8,R-HSA-75105
Q8N6C8,R-HSA-198933
Q8N6C8,R-HSA-6798695
Q8N6Q3,R-HSA-140875
Q8N6Q3,R-HSA-202733
Q8N6Q3,R-HSA-6798695
Q8NBJ4,R-HSA-381426
Q8NBJ4,R-HSA-8957275
Q8TAA3,R-HSA-1169091
Q8TAA3,R-HSA-1234176
Q8TAA3,R-HSA-1236974
Q8TAA3,R-HSA-1236978
Q8TAA3,R-HSA-174113
Q8TAA3,R-HSA-174154
Q8TAA3,R-HSA-174178
Q8TAA3,R-HSA-174184
Q8TAA3,R-HSA-180534
Q8TAA3,R-HSA-180585
Q8TAA3,R-HSA-195253
Q8TAA3,R-HSA-202424
Q8TAA3,R-HSA-211733
Q8TAA3,R-HSA-2467813
Q8TAA3,R-HSA-2871837
Q8TAA3,R-HSA-349425
Q8TAA3,R-HSA-350562
Q8TAA3,R-HSA-382556
Q8TAA3,R-HSA-450408
Q8TAA3,R-HSA-4608870
Q8TAA3,R-HSA-4641257
Q8TAA3,R-HSA-4641258
Q8TAA3,R-HSA-5358346
Q8TAA3,R-HSA-5362768
Q8TAA3,R-HSA-5607761
Q8TAA3,R-HSA-5607764
Q8TAA3,R-HSA-5610780
Q8TAA3,R-HSA-5610783
Q8TAA3,R-HSA-5610785
Q8TAA3,R-HSA-5632684
Q8TAA3,R-HSA-5658442
Q8TAA3,R-HSA-5668541
Q8TAA3,R-HSA-5676590
Q8TAA3,R-HSA-5678895
Q8TAA3,R-HSA-5687128
Q8TAA3,R-HSA-5689603
Q8TAA3,R-HSA-5689880
Q8TAA3,R-HSA-68949
Q8TAA3,R-HSA-69017
Q8TAA3,R-HSA-69481
Q8TAA3,R-HSA-69601
Q8TAA3,R-HSA-75815
Q8TAA3,R-HSA-8852276
Q8TAA3,R-HSA-8854050
Q8TAA3,R-HSA-8939236
Q8TAA3,R-HSA-8939902
Q8TAA3,R-HSA-8948751
Q8TAA3,R-HSA-8951664
Q8TAA3,R-HSA-9010553
Q8TAA3,R-HSA-9020702
Q8TAA3,R-HSA-9755511
Q8TAA3,R-HSA-983168
Q8WVM8,R-HSA-204005
Q8WVM8,R-HSA-8980692
Q8WWA0,R-HSA-6803157
Q92506,R-HSA-75105
Q92598,R-HSA-3000484
Q92598,R-HSA-3000484
Q92598,R-HSA-3371453
Q92626,R-HSA-2243919
Q92743,R-HSA-1474228
Q92820,R-HSA-6798695
Q92859,R-HSA-373752
Q92859,R-HSA-525793
Q92905,R-HSA-5696394
Q92905,R-HSA-6781823
Q92905,R-HSA-8856825
Q92905,R-HSA-8951664
Q92947,R-HSA-71064
Q93088,R-HSA-1614635
Q93088,R-HSA-6798163
Q93099,R-HSA-8963684
Q96A08,R-HSA-110328
Q96A08,R-HSA-110329
Q96A08,R-HSA-110330
Q96A08,R-HSA-110330
Q96A08,R-HSA-110331
Q96A08,R-HSA-110331
Q96A08,R-HSA-1221632
Q96A08,R-HSA-171306
Q96A08,R-HSA-1912408
Q96A08,R-HSA-201722
Q96A08,R-HSA-201722
Q96A08,R-HSA-212300
Q96A08,R-HSA-2299718
Q96A08,R-HSA-2559580
Q96A08,R-HSA-2559582
Q96A08,R-HSA-2559586
Q96A08,R-HSA-3214815
Q96A08,R-HSA-3214847
Q96A08,R-HSA-3214847
Q96A08,R-HSA-427359
Q96A08,R-HSA-427389
Q96A08,R-HSA-427413
Q96A08,R-HSA-427413
Q96A08,R-HSA-5250924
Q96A08,R-HSA-5334118
Q96A08,R-HSA-5578749
Q96A08,R-HSA-5617472
Q96A08,R-HSA-5625886
Q96A08,R-HSA-5689880
Q96A08,R-HSA-5693565
Q96A08,R-HSA-5693571
Q96A08,R-HSA-5693607
Q96A08,R-HSA-606279
Q96A08,R-HSA-68616
Q96A08,R-HSA-69473
Q96A08,R-HSA-73728
Q96A08,R-HSA-73772
Q96A08,R-HSA-8866654
Q96A08,R-HSA-8936459
Q96A08,R-HSA-8939236
Q96A08,R-HSA-9018519
Q96A08,R-HSA-912446
Q96A08,R-HSA-9609690
Q96A08,R-HSA-9610379
Q96A08,R-HSA-9616222
Q96A08,R-HSA-9670095
Q96A08,R-HSA-9710421
Q96A08,R-HSA-977225
Q96G03,R-HSA-6798695
Q96G03,R-HSA-71336
Q96I15,R-HSA-2408508
Q96I99,R-HSA-71403
Q96IY4,R-HSA-2022377
Q96IY4,R-HSA-977606
Q96KP4,R-HSA-174403
Q96KP4,R-HSA-9753281
Q96PD5,R-HSA-6803157
Q96QV6,R-HSA-3214815
Q96QV6,R-HSA-3214847
Q96QV6,R-HSA-3214847
Q96QV6,R-HSA-3214858
Q96QV6,R-HSA-5689603
Q96QV6,R-HSA-5689880
Q96QV6,R-HSA-5689901
Q96QV6,R-HSA-9609690
Q96QV6,R-HSA-9610379
Q99436,R-HSA-1169091
Q99436,R-HSA-1234176
Q99436,R-HSA-1236974
Q99436,R-HSA-1236978
Q99436,R-HSA-174084
Q99436,R-HSA-174113
Q99436,R-HSA-174154
Q99436,R-HSA-174178
Q99436,R-HSA-174184
Q99436,R-HSA-180534
Q99436,R-HSA-180585
Q99436,R-HSA-187577
Q99436,R-HSA-195253
Q99436,R-HSA-202424
Q99436,R-HSA-211733
Q99436,R-HSA-2467813
Q99436,R-HSA-2871837
Q99436,R-HSA-349425
Q99436,R-HSA-350562
Q99436,R-HSA-382556
Q99436,R-HSA-450408
Q99436,R-HSA-4608870
Q99436,R-HSA-4641257
Q99436,R-HSA-4641258
Q99436,R-HSA-5358346
Q99436,R-HSA-5362768
Q99436,R-HSA-5607761
Q99436,R-HSA-5607764
Q99436,R-HSA-5610780
Q99436,R-HSA-5610783
Q99436,R-HSA-5610785
Q99436,R-HSA-5632684
Q99436,R-HSA-5658442
Q99436,R-HSA-5668541
Q99436,R-HSA-5676590
Q99436,R-HSA-5678895
Q99436,R-HSA-5687128
Q99436,R-HSA-5689603
Q99436,R-HSA-5689880
Q99436,R-HSA-6798695
Q99436,R-HSA-68867
Q99436,R-HSA-68949
Q99436,R-HSA-69017
Q99436,R-HSA-69481
Q99436,R-HSA-69601
Q99436,R-HSA-75815
Q99436,R-HSA-8852276
Q99436,R-HSA-8854050
Q99436,R-HSA-8939236
Q99436,R-HSA-8939902
Q99436,R-HSA-8939902
Q99436,R-HSA-8941858
Q99436,R-HSA-8948751
Q99436,R-HSA-8951664
Q99436,R-HSA-9010553
Q99436,R-HSA-9020702
Q99436,R-HSA-9604323
Q99436,R-HSA-9755511
Q99436,R-HSA-9762114
Q99436,R-HSA-983168
Q99497,R-HSA-3899300
Q99497,R-HSA-9613829
Q99497,R-HSA-9615710
Q99497,R-HSA-9646399
Q99497,R-HSA-9646399
Q99536,R-HSA-6798695
Q99541,R-HSA-1989781
Q99541,R-HSA-9613354
Q99541,R-HSA-9613829
Q99541,R-HSA-9615710
Q99627,R-HSA-5696394
Q99627,R-HSA-6781823
Q99627,R-HSA-8856825
Q99627,R-HSA-8951664
Q99714,R-HSA-6785470
Q99714,R-HSA-6787450
Q99714,R-HSA-70895
Q99714,R-HSA-8868766
Q99798,R-HSA-1268020
Q99798,R-HSA-71403
Q99969,R-HSA-114608
Q9BS26,R-HSA-6798695
Q9BT78,R-HSA-5696394
Q9BT78,R-HSA-6781823
Q9BT78,R-HSA-8856825
Q9BT78,R-HSA-8951664
Q9BT78,R-HSA-9013422
Q9BTY2,R-HSA-381426
Q9BTY2,R-HSA-6798695
Q9BTY2,R-HSA-8957275
Q9BWD1,R-HSA-191273
Q9BWP8,R-HSA-166662
Q9BWP8,R-HSA-166663
Q9BWP8,R-HSA-3000480
Q9BXR6,R-HSA-977606
Q9BY43,R-HSA-162588
Q9BY43,R-HSA-1632852
Q9BY43,R-HSA-5620971
Q9BY43,R-HSA-917729
Q9BY43,R-HSA-9610379
Q9BY43,R-HSA-9615710
Q9BY43,R-HSA-9668328
Q9BY43,R-HSA-9679504
Q9BY43,R-HSA-9694676
Q9BY67,R-HSA-418990
Q9BY67,R-HSA-420597
Q9H082,R-HSA-6811438
Q9H082,R-HSA-8854214
Q9H082,R-HSA-8873719
Q9H2M3,R-HSA-1614635
Q9H2U2,R-HSA-379726
Q9H2U2,R-HSA-71737
Q9H4B7,R-HSA-1445148
Q9H4B7,R-HSA-190840
Q9H4B7,R-HSA-190861
Q9H4B7,R-HSA-2132295
Q9H4B7,R-HSA-2467813
Q9H4B7,R-HSA-2500257
Q9H4B7,R-HSA-3371497
Q9H4B7,R-HSA-380320
Q9H4B7,R-HSA-389957
Q9H4B7,R-HSA-389960
Q9H4B7,R-HSA-389977
Q9H4B7,R-HSA-437239
Q9H4B7,R-HSA-437239
Q9H4B7,R-HSA-5610787
Q9H4B7,R-HSA-5617833
Q9H4B7,R-HSA-5620924
Q9H4B7,R-HSA-5626467
Q9H4B7,R-HSA-5663220
Q9H4B7,R-HSA-6807878
Q9H4B7,R-HSA-6811434
Q9H4B7,R-HSA-6811436
Q9H4B7,R-HSA-68877
Q9H4B7,R-HSA-8852276
Q9H4B7,R-HSA-8955332
Q9H4B7,R-HSA-8955332
Q9H4B7,R-HSA-9609690
Q9H4B7,R-HSA-9609736
Q9H4B7,R-HSA-9619483
Q9H4B7,R-HSA-9646399
Q9H4B7,R-HSA-9646399
Q9H4B7,R-HSA-9648025
Q9H4B7,R-HSA-9668328
Q9H4B7,R-HSA-983189
Q9H853,R-HSA-1445148
Q9H853,R-HSA-190840
Q9H853,R-HSA-190861
Q9H853,R-HSA-2132295
Q9H853,R-HSA-2467813
Q9H853,R-HSA-2500257
Q9H853,R-HSA-3371497
Q9H853,R-HSA-380320
Q9H853,R-HSA-389960
Q9H853,R-HSA-389977
Q9H853,R-HSA-437239
Q9H853,R-HSA-437239
Q9H853,R-HSA-5617833
Q9H853,R-HSA-5626467
Q9H853,R-HSA-5663220
Q9H853,R-HSA-6807878
Q9H853,R-HSA-6811434
Q9H853,R-HSA-6811436
Q9H853,R-HSA-68877
Q9H853,R-HSA-8852276
Q9H853,R-HSA-8955332
Q9H853,R-HSA-8955332
Q9H853,R-HSA-9609690
Q9H853,R-HSA-9609736
Q9H853,R-HSA-9619483
Q9H853,R-HSA-9646399
Q9H853,R-HSA-9646399
Q9H853,R-HSA-9648025
Q9H853,R-HSA-9668328
Q9H853,R-HSA-983189
Q9HAV7,R-HSA-1268020
Q9HBI1,R-HSA-446353
Q9HBI1,R-HSA-446388
Q9HC84,R-HSA-5083625
Q9HC84,R-HSA-5083632
Q9HC84,R-HSA-5083636
Q9HC84,R-HSA-5621480
Q9HC84,R-HSA-913709
Q9HC84,R-HSA-977068
Q9HD89,R-HSA-6798695
Q9HD89,R-HSA-9615017
Q9NP84,R-HSA-5668541
Q9NP84,R-HSA-5676594
Q9NPY3,R-HSA-6798695
Q9NQR4,R-HSA-6798695
Q9NR45,R-HSA-4085001
Q9NSB4,R-HSA-6805567
Q9NSB4,R-HSA-6809371
Q9NUJ1,R-HSA-156588
Q9NZ08,R-HSA-983170
Q9NZK5,R-HSA-5683826
Q9NZK5,R-HSA-6798695
Q9NZL9,R-HSA-156581
Q9NZL9,R-HSA-5689880
Q9NZT1,R-HSA-6798695
Q9P0L0,R-HSA-1660661
Q9P0L0,R-HSA-6798695
Q9P0L0,R-HSA-9609523
Q9P0L0,R-HSA-9609523
Q9P0Z9,R-HSA-71064
Q9P0Z9,R-HSA-9033241
Q9P0Z9,R-HSA-9033241
Q9P2E9,R-HSA-9725370
Q9UBQ7,R-HSA-389661
Q9UBR1,R-HSA-73621
Q9UBR2,R-HSA-2022377
Q9UBR2,R-HSA-204005
Q9UBR2,R-HSA-432720
Q9UBR2,R-HSA-5694530
Q9UBR2,R-HSA-6798695
Q9UBT2,R-HSA-3065676
Q9UBT2,R-HSA-3065676
Q9UBT2,R-HSA-3065678
Q9UBT2,R-HSA-3065678
Q9UBX5,R-HSA-1566948
Q9UBX5,R-HSA-2129379
Q9UBX5,R-HSA-2129379
Q9UGM3,R-HSA-5683826
Q9UHJ6,R-HSA-71336
Q9UHK6,R-HSA-193368
Q9UHK6,R-HSA-193775
Q9UHK6,R-HSA-389887
Q9UHK6,R-HSA-9033241
Q9UHK6,R-HSA-9033241
Q9UI17,R-HSA-6798163
Q9UJ70,R-HSA-446210
Q9UK55,R-HSA-381426
Q9UK55,R-HSA-8957275
Q9UKK9,R-HSA-2393930
Q9UL12,R-HSA-6798163
Q9UL46,R-HSA-1169091
Q9UL46,R-HSA-1234176
Q9UL46,R-HSA-1236974
Q9UL46,R-HSA-1236978
Q9UL46,R-HSA-174084
Q9UL46,R-HSA-174113
Q9UL46,R-HSA-174154
Q9UL46,R-HSA-174178
Q9UL46,R-HSA-174184
Q9UL46,R-HSA-180534
Q9UL46,R-HSA-180585
Q9UL46,R-HSA-187577
Q9UL46,R-HSA-195253
Q9UL46,R-HSA-202424
Q9UL46,R-HSA-211733
Q9UL46,R-HSA-2467813
Q9UL46,R-HSA-2871837
Q9UL46,R-HSA-349425
Q9UL46,R-HSA-350562
Q9UL46,R-HSA-382556
Q9UL46,R-HSA-450408
Q9UL46,R-HSA-4608870
Q9UL46,R-HSA-4641257
Q9UL46,R-HSA-4641258
Q9UL46,R-HSA-5358346
Q9UL46,R-HSA-5362768
Q9UL46,R-HSA-5607761
Q9UL46,R-HSA-5607764
Q9UL46,R-HSA-5610780
Q9UL46,R-HSA-5610783
Q9UL46,R-HSA-5610785
Q9UL46,R-HSA-5632684
Q9UL46,R-HSA-5658442
Q9UL46,R-HSA-5668541
Q9UL46,R-HSA-5676590
Q9UL46,R-HSA-5678895
Q9UL46,R-HSA-5687128
Q9UL46,R-HSA-5689603
Q9UL46,R-HSA-5689880
Q9UL46,R-HSA-68867
Q9UL46,R-HSA-68949
Q9UL46,R-HSA-69017
Q9UL46,R-HSA-69481
Q9UL46,R-HSA-69601
Q9UL46,R-HSA-75815
Q9UL46,R-HSA-8852276
Q9UL46,R-HSA-8854050
Q9UL46,R-HSA-8939236
Q9UL46,R-HSA-8939902
Q9UL46,R-HSA-8939902
Q9UL46,R-HSA-8941858
Q9UL46,R-HSA-8948751
Q9UL46,R-HSA-8950505
Q9UL46,R-HSA-8951664
Q9UL46,R-HSA-9010553
Q9UL46,R-HSA-9020702
Q9UL46,R-HSA-9604323
Q9UL46,R-HSA-9755511
Q9UL46,R-HSA-9762114
Q9UL46,R-HSA-983168
Q9UNW1,R-HSA-1855231
Q9Y2S2,R-HSA-5661270
Q9Y2T3,R-HSA-74259
Q9Y315,R-HSA-6798695
Q9Y315,R-HSA-71336
Q9Y3D6,R-HSA-9603798
Q9Y490,R-HSA-114608
Q9Y490,R-HSA-354192
Q9Y490,R-HSA-354194
Q9Y490,R-HSA-372708
Q9Y490,R-HSA-381038
Q9Y490,R-HSA-399955
Q9Y490,R-HSA-445355
Q9Y490,R-HSA-5674135
Q9Y490,R-HSA-6802946
Q9Y490,R-HSA-6802948
Q9Y490,R-HSA-6802952
Q9Y490,R-HSA-6802955
Q9Y490,R-HSA-9649948
Q9Y490,R-HSA-9656223
Q9Y4L1,R-HSA-3000484
Q9Y4L1,R-HSA-3000484
Q9Y4L1,R-HSA-381038
Q9Y617,R-HSA-977347
R-HSA-109606,R-HSA-109581
R-HSA-169911,R-HSA-109581
R-HSA-5357769,R-HSA-109581
R-HSA-75153,R-HSA-109581
R-HSA-140877,R-HSA-109582
R-HSA-202733,R-HSA-109582
R-HSA-418346,R-HSA-109582
R-HSA-75205,R-HSA-109582
R-HSA-75892,R-HSA-109582
R-HSA-76002,R-HSA-109582
R-HSA-983231,R-HSA-109582
R-HSA-111452,R-HSA-109606
R-HSA-111453,R-HSA-109606
R-HSA-111471,R-HSA-109606
R-HSA-114294,R-HSA-109606
R-HSA-114452,R-HSA-109606
R-HSA-75108,R-HSA-109606
R-HSA-110312,R-HSA-110313
R-HSA-110320,R-HSA-110313
R-HSA-5655862,R-HSA-110313
R-HSA-5656121,R-HSA-110313
R-HSA-5656169,R-HSA-110313
R-HSA-9627069,R-HSA-111458
R-HSA-111458,R-HSA-111461
R-HSA-111459,R-HSA-111461
R-HSA-264870,R-HSA-111465
R-HSA-351906,R-HSA-111465
R-HSA-352238,R-HSA-111465
R-HSA-111463,R-HSA-111469
R-HSA-111464,R-HSA-111469
R-HSA-111457,R-HSA-111471
R-HSA-111461,R-HSA-111471
R-HSA-111469,R-HSA-111471
R-HSA-112040,R-HSA-111885
R-HSA-180024,R-HSA-111885
R-HSA-202040,R-HSA-111885
R-HSA-163615,R-HSA-111931
R-HSA-111931,R-HSA-111933
R-HSA-111932,R-HSA-111933
R-HSA-111957,R-HSA-111933
R-HSA-111995,R-HSA-111996
R-HSA-111997,R-HSA-111996
R-HSA-111933,R-HSA-111997
R-HSA-112043,R-HSA-112040
R-HSA-170660,R-HSA-112040
R-HSA-170670,R-HSA-112040
R-HSA-111996,R-HSA-112043
R-HSA-181429,R-HSA-112310
R-HSA-181430,R-HSA-112310
R-HSA-210500,R-HSA-112310
R-HSA-212676,R-HSA-112310
R-HSA-264642,R-HSA-112310
R-HSA-888590,R-HSA-112310
R-HSA-379401,R-HSA-112311
R-HSA-380615,R-HSA-112311
R-HSA-181431,R-HSA-112314
R-HSA-399721,R-HSA-112314
R-HSA-442755,R-HSA-112314
R-HSA-451326,R-HSA-112314
R-HSA-977443,R-HSA-112314
R-HSA-112308,R-HSA-112315
R-HSA-112310,R-HSA-112315
R-HSA-112311,R-HSA-112315
R-HSA-112313,R-HSA-112315
R-HSA-112314,R-HSA-112315
R-HSA-112307,R-HSA-112316
R-HSA-112315,R-HSA-112316
R-HSA-1296071,R-HSA-112316
R-HSA-6794362,R-HSA-112316
R-HSA-111446,R-HSA-114452
R-HSA-111447,R-HSA-114452
R-HSA-111448,R-HSA-114452
R-HSA-139910,R-HSA-114452
R-HSA-139915,R-HSA-114452
R-HSA-1169091,R-HSA-1168372
R-HSA-1169092,R-HSA-1168372
R-HSA-2025928,R-HSA-1168372
R-HSA-1169408,R-HSA-1169410
R-HSA-8983711,R-HSA-1169410
R-HSA-1300642,R-HSA-1187000
R-HSA-1300645,R-HSA-1187000
R-HSA-2534343,R-HSA-1187000
R-HSA-1222387,R-HSA-1222499
R-HSA-1222449,R-HSA-1222499
R-HSA-1222538,R-HSA-1222499
R-HSA-1222541,R-HSA-1222499
R-HSA-8941413,R-HSA-1222556
R-HSA-1250196,R-HSA-1227986
R-HSA-1251932,R-HSA-1227986
R-HSA-1306955,R-HSA-1227986
R-HSA-1963640,R-HSA-1227986
R-HSA-1963642,R-HSA-1227986
R-HSA-6785631,R-HSA-1227986
R-HSA-8847993,R-HSA-1227986
R-HSA-8863795,R-HSA-1227986
R-HSA-9652282,R-HSA-1227986
R-HSA-9634285,R-HSA-1227990
R-HSA-9664565,R-HSA-1227990
R-HSA-9665230,R-HSA-1227990
R-HSA-9665348,R-HSA-1227990
R-HSA-9665686,R-HSA-1227990
R-HSA-9665737,R-HSA-1227990
R-HSA-1234158,R-HSA-1234174
R-HSA-1234176,R-HSA-1234174
R-HSA-1250342,R-HSA-1236394
R-HSA-1250347,R-HSA-1236394
R-HSA-1251985,R-HSA-1236394
R-HSA-1253288,R-HSA-1236394
R-HSA-1236973,R-HSA-1236975
R-HSA-1236974,R-HSA-1236975
R-HSA-1236977,R-HSA-1236975
R-HSA-1236978,R-HSA-1236975
R-HSA-198323,R-HSA-1257604
R-HSA-198693,R-HSA-1257604
R-HSA-199418,R-HSA-1257604
R-HSA-6807070,R-HSA-1257604
R-HSA-1181150,R-HSA-1266738
R-HSA-186712,R-HSA-1266738
R-HSA-381340,R-HSA-1266738
R-HSA-452723,R-HSA-1266738
R-HSA-525793,R-HSA-1266738
R-HSA-5619507,R-HSA-1266738
R-HSA-5682910,R-HSA-1266738
R-HSA-6805567,R-HSA-1266738
R-HSA-9616222,R-HSA-1266738
R-HSA-9675108,R-HSA-1266738
R-HSA-9690406,R-HSA-1266738
R-HSA-9758941,R-HSA-1266738
R-HSA-1170546,R-HSA-1280215
R-HSA-449147,R-HSA-1280215
R-HSA-5668541,R-HSA-1280215
R-HSA-913531,R-HSA-1280215
R-HSA-9607240,R-HSA-1280215
R-HSA-9674555,R-HSA-1280215
R-HSA-982772,R-HSA-1280215
R-HSA-198933,R-HSA-1280218
R-HSA-202403,R-HSA-1280218
R-HSA-2132295,R-HSA-1280218
R-HSA-388841,R-HSA-1280218
R-HSA-392517,R-HSA-1280218
R-HSA-8851680,R-HSA-1280218
R-HSA-983169,R-HSA-1280218
R-HSA-983705,R-HSA-1280218
R-HSA-1296041,R-HSA-1296059
R-HSA-1296025,R-HSA-1296065
R-HSA-1296053,R-HSA-1296065
R-HSA-1296059,R-HSA-1296065
R-HSA-1296067,R-HSA-1296065
